read_name	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	CGG_methylation
211a9248-2543-4054-b93f-790b6af8138e	fmr1	+	766	5.001986872300216	5.96831144840679	-89849.4638050143	9864	28183	000000000000010000000000000000000001111100001010001000010000010000000000000000000000001011000100111001000000000000000000000000000000000000000001000000000000010000100100000000000101110100100110010000000000000100000000000010110000001100000000000000000001000000000000000000000000000000001001111000000111001000000000101000110100000000100000000010000001100000000000100000000000000000000000100000000001000000001000000000000000000000000001000000000000000000000000000011000001000000000000010000000000000001101010000000000000000000000000000000000000000000000000000001000000000001000000010100011000000000000000000111101000010010100011000010000000001000010110010010000000010000010000000000001000000000000010100000000000011000	100
22b4c95c-2892-4b4c-913c-f4d8409a1917	fmr1	+	613	5.70706792548536	4.708416639700443	-73722.99541115861	8912	21684	011111110000000001101110000101000000000100100001000000001011100111101110000000100000000000000001000110000001101000000000000010000100110011011011001000001010011111000111101110000010110000000100000000000000000001110111000000101000111000000110000110000011100100000000011000000101101101110000010101110000011010001011011111111111000000010000011000001010000001001000011000001110000100100001001001000000011010001000100100001010100111101100010101011111111101010111011111101010000000000010000000000001000000010000000000000100000000011010100111001100001000000000000100000	187
2176027f-c571-4250-af0a-b381f745cd72	fmr1	+	784	4.583924903334944	4.679400223009408	-96379.10670338606	9934	28745	00010000000000000000000000000010000000000000000001000000001101000100000000000000000000000010000000000000000000011000000000101000001000000101000000001010000010100001000101000000100010000001111001000000001011100011000000000000000000000000000100011000000000001100011100000001000000000000000000000000001100000000001000000100000001000000000000110000000000000000001001011000001011000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000010100000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000111000000000000000000000000	69
dc44d1ce-8add-404d-b6f3-2cc8b5ff7afa	fmr1	+	496	4.424545982368554	4.619102954864502	-51577.42105057012	10990	13551	010000110100001000010000000000011000000010000001001111000010000000000000000000000001000000000000000000000011000000010011000001000000111010000010010000000001000011000000101000011110000010000000000000001101000000000001000111111000100000010000000000001010000000000000000010001000010000001010000000000000100001010111000000110001000001010000000000000000100000000000000000001100000000000010000010001100111110010010010000000000001000100010000100000	87
0fd3988d-00e9-452d-80d1-46edff4dd705	fmr1	+	743	5.2180293169232845	5.463513305528579	-77872.31107857669	9527	25164	00001010000000000000000000000000011010000000000011110100010011000010000000000000010000010000010001000100110100010110001100000001000000001001000000010000000100011000011000110000001100100001101101100000000001110010000000000000101100000001000001100001100000000000000000000000000000000000100100000000000001000100010000000000100011001110100001000010000001011000000010000001100000000001001000100100000000000000000001000000000000000000000100000000000000000001000000000001000001100001000000000000000111000000000001000000011000000001010000010000000000000010000000000000011000110010000110000110000010100011110110000000100011100000000000010010001100001000000101000000000000000111000101010	134
1d756f7a-c00a-4a5c-81de-61c950c8c543	fmr1	-	47	5.601245652013025	6.224080302174252	-7678.377495625073	58140	798	11111111111111111111011111111111111111111111	43
75104e6b-21eb-44d3-8d05-bc542f4d95b0	fmr1	+	966	4.468670654296875	5.066838922795954	-122592.0630130815	11445	37779	1000000000000100000000000000000000001000000001000101100000000000000000100000000000000010000000000000010010000010000000001000000000101000000000000000001001000000000000000001110000010000000010000000000000000000000000000000010000001000000001100000000000100000000000000001000000010000000100000000100000000000000010000000010000000000000000000001000000000100000000010100000001010000000000000000000000000000000000000000100000100010000000000000000000000001100100010000000000000000010001011000100000000000101010000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000100001000000000010101110000100000000000100001000100000000000000000000000000000000000000000010000001000000000000000000000000000001000010000000000000000000000001000000000000000000100	75
321a7fbc-3028-4a47-99ad-edb508f6d4b5	fmr1	-	240	2.86800280329515	3.4269462095673395	-28604.81919821548	131504	10726	0000101111011111111011101100000100000011000101010010001010011111000010001100100011111111111101111011111110111001101001110010110010000000000010100000000000001000000000000000000000000000000000000000010110010001010111000100100000100	87
a52835c8-0fc7-4ee8-b006-3baec88e72fe	fmr1	+	265	6.143877875610749	5.775590428766215	-30698.009960576583	8563	7640	000000000000000000010010010001010001000000100001001000110100001000010101000010101001001010010100110011000100001010000100101000000101000010100000101001000001010101000001001010100000000010100000000101010010000100000100000100011010010001100000000000000000	64
690fb7f5-25c9-4ac5-ae4f-be52c83df1ad	fmr1	-	511	4.952727265740285	4.350332820301861	-83923.17406825557	81353	19919	0111111111111011111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	499
09d6a906-2389-46a4-bcce-7e8394fa971b	fmr1	+	244	5.743158886373675	6.13086596934469	-32787.28022858573	9620	8113	000000000000000000000000000000000000000000100000000000000000000000000001000000000000001000000000000000000100100000000000000000000110000000000000000000000010000101100000000001000001000000000000000000010000000000000000000000000000000	14
af0d8e75-c966-4dd9-b094-0d583a39a72e	fmr1	+	555	5.437976844031532	5.5451650306195965	-51358.34878825551	8334	15465	110000001000101000100100000111000000000100000000101000000000000000000100000000000000100100000000000000000100100000000000000000000000000000000000000000000001111000000000100000000000000000000000000011000110000001000000000000000000000100010000000001000010101001000000000000011000100000000000001100001000001111011000001100100000010100001000110000010000000000000001000001110100010001000100000010000000001000100000000000101000000000000000000000001000000000001110110100001010000010101000010000100010000000000000111101000100	90
77b2601f-90c3-4968-95b9-4dbd9bd1fe0e	fmr1	+	585	4.601322174072266	4.01801044683492	-65545.40922532731	9770	19878	000000000001000000000000000000001010000010000001000000000000000010000000000000000101010000000000000000010000000000000000000000000000001100100000001001000000000000000000001000100000000000100000000000100000010000000000000010110000000000000000100100010001010010000000000000000000000000000000000000010011100101010010000000000000001000000000000000000000000001000000000000000000001000000000010000000000000000001000000000000000000000000001000000000100000000000000000000000000001000000010100100000000010000000000000000000000000000000000000000000010000	50
70dddd07-4b1a-4a04-956c-93394c7295fa	fmr1	+	689	5.432422868675806	4.76521903976999	-69073.9742561418	9639	21661	000000100100100010011000000000000000000000000001000100000000000000000000000000000000000000001000000010011000000010010001000000000000000000000000000000000000000000000000001010000101000000000001000000000000000000000011100010000000001100000000000001100001000000011100100000010000000001000100000000000001000000100000001000000000000000000100111010000000000001100010000000000000010001110101001001000000000001000000000000110000000000001000001000010000000000000000000000000000000001101000000001011000000000000000010000000000000000000000010010000000000010000011000000001000000000000000000001000000000000000000010100000000000000000101	79
02636b4f-4a9d-4d4b-b9c5-d327b1e3a5e9	fmr1	+	1022	3.262413324150168	4.026622645902318	-172372.233415197	4512	49399	00001000001000000000010000000010000000000010000000000100000100100000101000000010000011000100000000001000000010101110110000100010010100001011000000011010101101000011000000010000001001100011100011000000000000000000000001000000000000000000111000000000010000000000001010001110001010100010000001010100100100010110000000000000011011001011100000011010101000000000000000000000000100110110011000100000000000011011110101100000000001100110000001000000000101111110000010000000000000100101000000000000010110000000000000000000100010011010100011000101101110001000011100001000000000000000000000110000000000000000011010110000000010000000000000000000010101010100000000000010010010000101111000000000000001000110000100000000000000000010000111111100010001010000000000001111110011100000000001011111101110010000000000001100000100000010110000000000001110000000000000110000000000001100000000010100000001011	211
ce32df52-a8d0-4ab4-a67e-d585182d5028	fmr1	-	635	5.9699136665636585	5.445828690930957	-87305.22894983653	60316	19822	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100101110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111101111111111111111101111111111111111111111111111111111111111111111111111111111	679
ea85dd0f-68e4-48d2-adbd-51029d00a501	fmr1	-	190	4.025149602776061	5.935165946365248	-18736.91540964782	84472	5890	0001100000000000010011010000001011111111011110011111011011111111111111111111111100000101111111100000000001111000000100000000000000000000000100000000000100000100000000000010001000000000000	69
e0974790-70e4-4b40-8cff-177b3e581882	fmr1	-	877	4.558528879600539	6.0917436079545455	-128282.4799287642	65443	30879	1111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111011111111111111111111111111111111111111111101101111111111111111011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111110111111111111111111111	885
598b1958-b5ad-43fe-8885-7c4369161489	fmr1	-	294	6.308536012992689	4.681744843132411	-38405.59859258699	66244	8219	111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111011111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111111111111111111111111111111111111111111111	286
230e8a77-eb6c-4ea1-8959-70c719b6d631	fmr1	-	687	6.277259956624606	5.14059480724151	-95672.11994801486	62312	21511	11111111111111111111111111111111111111111111111111111111111101111111111111111111111110111111111111111111111111111111111111111111110111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111011111111111110101111111111111111111111111011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111	754
4f2bf895-d128-4ad7-930b-e2ccb11b0761	fmr1	+	411	4.735800517446223	5.141600091773343	-44444.536643152736	8995	12893	001100001010000000000000000000000001000000010000000000000001000000000000010000000000000000100000000000010000000000000000000000000000000000100000000100000100001000110000010001100000000000000001000000000000010000000101000000000001000000000001000001011010001100000000000010100010000000000000000000000000001001000001000000000100000000000000000000000000001000000100000001010	42
c81bff85-884f-4508-9e52-c29f3a922568	fmr1	+	811	4.519112523820867	5.613617878831695	-82120.23066556054	9486	27187	1000000100101100000000010001011000000000000000010000000000010000001000000011001000000011111000000100000000000001000011000000000000100000000100000000001111000000000000000010010000000100000001100001000000000000000000000000000010000000010001000010100000010010001000000010000000000010001101010000000000010000000000000000000000011010101000000000010000001100001000000000001010011010000000000011110010010000110000000000000000000000000000010100000000000000100000000000000001000000000100000000000000000000000001010110000001000000010000100000110100100000100001010000001000001110000000000000101000010000000100000110110000000100111011010001001001000011010000111100101100000100111010001010000000000000010100000000000000011111110000010000000	141
012feea8-af27-4e2a-ac7c-20879c10fe0b	fmr1	+	740	5.106609445264193	4.969803673158452	-77724.14008734642	8048	23192	0100000110000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000001100100001011000001000100000000000000100000000010110000000100000000000000000000000000000011000001101100000000000000010000000010011100000000000000000001000000000000000000000000001000000111000000100000000000000000000000000000000000000000000000000000000000100001000001000000000000000000000000001000000000001101000000000000000100010000000000000100000001001000000000000001000000000100000000000000000000100000000000001010110000000001010000000000000000000000000000000010110100000000000000000000000000000000000001000000000000010001000000000010000000000110000000000000000000000001100000000000000000000000000	68
380dbb9f-101b-45d2-9835-db56f194817d	fmr1	+	798	4.351369038803318	4.627613819428604	-100900.09202881128	12034	28953	00010110000011000100000001110010000000000100000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000111001001000000100010000000000000000000000000000000000000100000010000000000100000000110000000000001000000000000110000010000000000000000000000001000000100010000000000000010000000000000000000000000000000001000000000000000000000100000000000000000010000000000000000000000010001000000000000000000000000000000000000000010000010000000000000100000000010000000101100000000000000000000000100100001100000000100000000000000000000000000000000000000000001000000000000000000000010000100010000000010010000000000000000000001000000000000000000000000000000000000001110000000010100000000	63
df0133e4-c085-4f65-bd40-a11fb49f6e5a	fmr1	-	597	5.265290314530319	4.103755513063867	-77299.49657947058	56568	18218	11111111111110111110111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	614
8fea8ddb-3a30-44ec-a9fb-a4a5b7c30bc0	fmr1	-	819	6.057687167123951	6.356389226140203	-86176.54940991013	52963	22079	1111111111111111111101111111111111111111110100011111111111111110111111111110111111111110111101111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111110111111111111101111111111111111100111010110101111101111111111111111111111111110101111111111111111111100111111101101111111111111111111111111111110111011111111111111111101111111111111111111111110101111111111111111111111111011111111111111111111111111111111111111111111111111111111111011111111111111111110111111111110111111111111111111111110111111111111111111111111111111111111111111101111111111111111111111101111111111111111111111111111111111111101111111111111111101111111111111111111111011110111111111111111111111111111110	777
a5735a35-780c-4309-a6cd-0a8afecc6564	fmr1	-	327	3.966807245575221	5.2982647235576925	-53892.83497586293	61622	10574	1010101001011111100100111011101110110110001011101011010101011011111010111111111011110111000111111111101100101011011110101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111101011111	311
1bbf5873-82f2-4723-849f-e07e165c059c	fmr1	+	719	6.286110928746498	4.983768824367873	-81971.26242614147	9050	24596	0000001001111111111001101110111111011101101110001011101001010101111101100001010000010011010011010110010100101000000000001000000000010000001000000010101100000001000110000000100000000001000000000000010011111111110000010100100000011010010100000000010001110001000010000000010000101001000000111011110000000110000001000001000000000010010000010001000010000100001110000000100011101011001000000101101100110011000100001000100101010000101101001111111001000101010010111100110000101111011101000010001101001000010100110101110100110001010000101000000000111000000001000000011010010000001110000101111000011001110110100110000000110001110011111000100010001110111110001111111110111101011100100110000000100010000001000010001111111101111111	280
dac908d1-5f84-45b2-82f8-5dd998da7323	fmr1	-	500	5.255006646268058	4.933512992917305	-61700.089111812216	62688	14493	1111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111110111111011111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111011111111111111111111111111111	493
e0f89de9-53e4-4121-a373-ce762e320490	fmr1	-	860	5.324451190595048	5.362464655679303	-120376.9354486611	66590	27298	111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111	882
0d810c76-fb9b-4a4b-a632-d92341eb727c	fmr1	+	639	4.158120234954778	4.732452560006235	-70483.00478410581	9402	22496	0100000001000010010010111111111011111110101101011111001111000010000000111001101111111011111101010011101100101111111000110101111011010100110111000000000000000100000000000000000000000000000000100010000000000001101111011001000000010000010000000000100000010001000101110010111011100101100101001100111110101110011110101000111001111100110000101000000110000000101110001110111000110111110010000011010000100000000010001011101001101100101111111011101010111010011110110100011000000110000000000000001010101101111111011100000001010000000110010000111000011111011111111011111001110111101101001111011101111110000000	272
9afe30cf-6f45-4e3c-932c-bb98da3e86e4	fmr1	+	730	6.62455548143084	4.678464232116058	-60399.80763149614	8373	18388	0000001000001110000001000101100000010001010001010000000000000000000000000000110000000000111001101000000000000000000001000000000000000100100010100000000100011000000000111111000100000000010001000000100001000000111110100000100100110000010011001000001000000000100000000001000000010000101011100000100000000000000000000000000000000100001000000000010011000010100110100110011111111000000000000000000000000000000000000000000000001000000000000010001001001000010010000000000100100000010010000000000000100001001011110010011100000010000100000010000000000111010000000000010001100000001000100001001110100000010000100100000000000001101101010000100110001000000010000010000011010110000000010000100100000	146
c19e3828-2675-425c-b4dc-f6aca69791ff	fmr1	+	292	5.259686972128378	4.691704669761116	-31812.57019528115	8790	9079	00000000000000000000000001010000100000100001000000000000110000000000000101001000000000000001010000010000000000000000010010000000000000000100001000001101000000001000000000000000111000101010000000110010000000000000000000000000000000000000000000000000000001100110000	34
b37a742f-bdef-4400-bfce-e59ced5787ec	fmr1	-	3	3.3381629672897195	2.879788521517393	-2379.474964422221	27348	0	1	1
c43a8c23-f03d-47c4-8b86-1974e4bdbbf1	fmr1	-	619	6.396943100764502	4.757539527529762	-76613.99627432923	61103	18271	1111111111111111101111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111011111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	614
3940535f-2def-43cd-a332-beea35a4aef3	fmr1	-	1010	3.768324742268041	3.900522093237274	-149435.4959578451	45709	33626	0111011001110000001111011011111101011101101000110110111010110110001111000001100001100011101110111110111111011110110111111101110010101010111101110001101001111111111101001110101010110101101001111101110110010111111110011001000110111010010011101110111010011010100001001100011110101111101111101001110111010011100110011011110001011001001111111111011101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111011101111111111111011111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111101111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111110111	955
21a21ef8-0826-495e-8be9-235d76ec9c1a	fmr1	+	676	5.095391859236419	5.625701422002725	-73915.6737111905	9908	21565	000000000000000010000010000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000010000100000100010000000000011000000000000000010000000000000000000000000000000000100100000000000000000000000010000000000000000000001000001000000010000000000000000000000001001010000000000000001000000100000000000001100000000000100001000000100000000000000001000000000000000000001100001001001011001100000000000000000000000000001000010001000101000000000000000100000000000000000000000000000000000000000000000000000000001100000000000000000000000000	46
e91a27a4-5e5c-48e1-84a4-016cb7db1a7d	fmr1	-	273	4.979659701938396	5.615552920386905	-24559.749309683317	51634	5426	1111111010010101001111111111100111111110001111111100011100010001001110011111111110111011111101110111001111111001001110101010011110110111111111111100111111001011110011101111100111011111011011111101011101101111101111101100110110111100010000001111100110110111110101011111110111101	194
0981bcf4-b2b6-4603-977d-ca5a2a34f7f4	fmr1	+	649	3.507946825592885	4.283304750307057	-69471.06145394927	8913	19603	10111111111001101011111101101111111011011110111111111111011001100001011101111110100001011110111111111111101101100001000111111100011001111111010000000001111110101101111111010111111011100011111111100001010011111100111011001011111111101111111111001101110001111111110100001111101110001111110110011011111011101111111100111101001101101011110011101111100000100000011101011111000111011011001001010111100100111110100011011101101111010010110001101110000000000000000111110010111110010011101001010000111010011010010001001111111001110100000000100010010010011011010111101111000010111100110110001111101011010111000010000000	368
2d73df98-cdea-4b0a-9903-276188c7c9c7	fmr1	+	744	4.992487688472763	4.408999817898766	-77883.7461689309	9621	24379	01000100001001000100000000000000000010000001101000100001000000000000100000000000000000000000000000000000000000000000010010110001000000000000000010000000110000000000001000100111000000100001100100000000000000000000000000000000000100000000000010000001110000000001110000000001001000000000101100110111110000001000100000101000001001001000000000000000001000100000000000000001000000000000000000000000000000000000001001001101000100100000000011000000000100000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000001011000000010011001000010100111001001110010000110100001111000001100000000000001000000001000000000000000100	100
beb1ee44-f672-4361-bdfb-013b29ddd568	fmr1	+	703	5.243446292997985	5.90773506841716	-74835.52225732106	9257	22490	00000100000100000000000000000000000000000000001000001000000001001000000001000000011000000010000010011111010000000000000001001000000001000001000011010000000000100011000001001000000000000000000000000100000000000000000000000000000000011110000000000000000000000001000010000100101000001100101010010000110000010000110001001000000000001000000000000000011000000000000000000000100000000000001000000100000000000000000010000010000100010001000100000000000000000000000000000000000001001010000010000000000000000000001111101111101111110000000010000010101000000100000000000100110000000000000000000000000000000000000000001100000010000000000000000001000000000100000000	97
af6e0ea2-4942-494b-a9d8-c056fed0ba9a	fmr1	-	119	5.052145979450708	6.178616095903822	-10219.99321052524	60765	2587	1111101100111011000000001111000000000000110110000000001000100110000000000010000000101100010100001010000101110110	38
42abf5a7-3a8e-4ac5-bbb8-82adde4d41ca	fmr1	+	686	5.4612532307330826	5.702531694291948	-78798.55757479821	10058	24062	00000000000000000000000000000010000000000000001000000000000000000000000000000001000000000000000000000000100000001000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000010000000000000000000000000000000100000000001010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010001000001000110000000101000001000000000000000110000000110000001000010010000001000010000000000010000100000000000000000000100	35
dacfb27c-4172-48db-a6e8-6ab59043cb97	fmr1	-	623	5.457261662761852	5.77224006901273	-94640.91133662584	72983	21835	1111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111001111111111111101111111	626
fe69a522-d578-450b-80ce-7d8bbb985a13	fmr1	-	679	4.890753386516631	4.017657422219771	-87421.08353748455	63454	20145	1111111111111111111111111111011111111111111111111111111111111111110111111111011111111111111111111111111111111111111011011111111111110111111111111111111111111111111111111111111011111111111111111111111111011111111110111111111111111111111111111111111011101011111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111110110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111110111111111111111111111111111111111	671
82d3b8b2-6be3-4ce4-97a2-6d44c288fc8d	fmr1	-	499	6.771202380423186	4.372762518957069	-62243.13354581071	57265	13824	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111011111111011111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111	534
88ee8185-6fe4-4eb9-8ba7-def6a071c813	fmr1	-	670	4.623475230823864	4.397059056309095	-134725.7028524412	95670	30699	11111111111110111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111011111111111111111111111111111111101111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111111111110111111111111111111111111011111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111	636
e338b8a7-71f9-4dbe-86a8-1b2d09df7bd0	fmr1	+	699	3.49471984356465	4.72683262277309	-95276.47985215324	11366	27222	00000000000001000010001000000000000000000000001000000000111001001000000000010000000000000010000000010010000000001000001010000000000011000000000000001000010000100000000001100010000001000010000000000001000000000000000000000000000000000111010000000000001000000001011001000000000000000000001000000001010000001000000010000000000000100000000000001000100000000000000000011000000000000010100000000000000000000010000000000000000000100100000000000100000000000000000000000100000000000000000000000000010000000100010100000000000000000000000001000100000000000000000010001000101000000000010000100000000000101001000	68
748b7020-c900-4263-93bb-717338f929b8	fmr1	-	257	5.258443556516649	7.29211603726312	-19796.20200001753	66397	6352	01000101101100000111100000011000100110010110101001110111001000000000000000000000010110000000000000000000000000001001001100001001010011011101111100000000000001001100010000000111000000000000101000000000000111111111111111011111100110100111101000100111	89
73778319-f3e9-4271-8b20-15f5cb92d041	fmr1	+	357	5.130241928639326	4.95685180240837	-36561.35739379172	9867	11728	00000110000100000001101100011000000000010000011000000000000000000000000010000100000000000000011001100000000000000000000100000010001000000000000000100000000001000101100011100000110000000010001000010000000010000000000100000010100000000000010000000000010000100100000000000000100000000010000000000001000000000000000000000000001000000000	46
1e08fc18-1eb9-425f-b15d-c8caa8f4cfdf	fmr1	+	621	5.328563278189703	5.497085311814317	-72796.09216817482	11489	22397	0000010100000000000100010000001100000000100000000000000000000001010100000000100000100000000000100010110000001000000000000000000000011010011100100000000010011011100100000000001000000100001100001000001010000100010000101000000000010010001100100010100000000010101000000000000010000110000000000011000001000101001010100000001000101100000001000001000000011000010010000000000000100110010010000000100101111110001010000001000000111001000000010000010000000100010100000000011100000101100000001000110100000011100111000000000100100000101000000000010001000000010011000000010000	124
cfc7c2ce-2797-45f8-9107-07b7a42c6fba	fmr1	-	488	4.6964396840119225	4.311883154755253	-60184.47027113944	56997	14186	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011100001100111111111110011111111001111111111111111111111001111111111111111111111111111111111111111111111111111111110111111111111111111111111000101111111111111111111111111111111111111110011011100011111111111111111111111111111111101001101011111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111111001111111111001101111111111111111111111	465
eae9fce9-2664-42b9-882f-bc172d31506d	fmr1	-	399	3.099092699579832	3.3613021260712985	-96624.90020111388	13133	18600	1101010111110111110101100101011101100010111101001111001110101101011101000111100110111101101010101110100010111111010011100110101010011001110010010101000000010101101110110110111000100111010011001001011011110011101001101100000101011111110111011110100111111011110110011110011111110110011111101011110111011011101111011101100101001101111110010010011010100110010010100010011111011111100111101010101111101011011010010101010111010011000100110000111111110110111111011000111110011100010101011001010111101111010011	304
49aab6df-c072-4d50-9d47-d5dffc7238a3	fmr1	+	549	4.526346693509029	5.11908275462963	-57930.72932623008	9425	18863	0010111101100011011101111111111111101110010110100110010000000100101101111000010000001111001011111100100111011100010100101100100101000010000010100100000000000000000000000000100000100000000110100110100000010001011000000111100100011000000000000000000110011000000000010010001000000101010001000100010010000100000000001001000000000000010000110000000001110001101000000010000000010010011100000010000001000000010111000000100000000100010000011000000001000000000010000100001010000010110000000000011100100100100000010011	154
d9533b65-cc12-43b6-862d-d76dbb1a8400	fmr1	-	466	5.595134779157044	5.91519122318168	-58709.67397125895	60922	13342	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111	459
